"","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search"
"3527",0,"T",4,2,32,"Male",0,1,0,0,"614",4.4,"jan 13_5","R_2xEj8YrkXN9JOsN",1,0
"3528",0,"T",5,1,55,"Male",0,1,NA,1,"766",3.1,"jan 13_5","R_2foY9wECttDWo5L",NA,0
"3529",0,"T",6,1,32,"Female",1,3,0,0,"1098",3.5,"jan 13_5","R_cTlnPWLuILUeBnb",1,0
"3530",0,"T",5,1,43,"Female",2,0,0,0,"929",4.7,"jan 13_5","R_2zGsd2kYlkmLrUv",-3,0
"3531",0,"T",7,4,67,"Male",3,0,0,0,"2626",3.6,"jan 13_5","R_3qy3WkXXA5sXLRL",1,0
"3532",0,"T",5,1,44,"Male",0,2,0,0,"1314",2.9,"jan 13_5","R_12brrC9FnuQ6YtR",0,0
"3533",0,"T",6,3,22,"Male",1,0,0,0,"2224",3.9,"jan 13_5","R_2D028GQA7l04j8A",-2,0
"3534",0,"CND",4,1,60,"Female",0,3,0,0,"1554",1.7,"jan 13_5","R_2lVtID9OU0Psesh",3,0
"3535",0,"T",6,1,39,"Male",1,3,0,0,"2637",4.7,"jan 13_5","R_exnSmRwiAXeLPax",0,0
"3536",0,"T",6,1,67,"Female",0,2,0,1,"1649",2.8,"jan 13_5","R_3CZS1pBv9Evl5Hc",0,0
"3537",0,"T",7,1,69,"Female",0,2,0,1,"1979",4,"jan 13_5","R_3E9UPaU4YvzV5IJ",-1,0
"3538",0,"T",5,4,58,"Male",1,1,0,0,"804",3.2,"jan 13_5","R_2EB6imALQPskaRq",1,0
"3539",0,"T",7,1,72,"Male",3,2,0,0,"2296",2,"jan 13_5","R_2cjvmIoKv9wqnNR",0,0
"3540",0,"T",7,1,45,"Female",0,0,0,0,"587",4.3,"jan 13_5","R_1hze2ZjD28L2g9P",-1,0
"3541",0,"T",7,2,62,"Female",1,4,0,1,"1021",2.6,"jan 13_5","R_26gN0O56r2YrLWf",2,0
"3542",0,"T",6,1,68,"Female",1,1,0,0,"1872",2.7,"jan 13_5","R_3spMKnCkOJTWLlD",1,0
"3543",0,"T",7,1,52,"Female",0,1,0,0,"2123",3.3,"jan 13_5","R_2E9Ld2wB8fHsTA9",0,0
"3544",0,"T",5,1,19,"Male",0,2,0,1,"1681",2.8,"jan 13_5","R_SVqrCxQWo5qLFOp",-1,0
"3545",0,"T",6,1,20,"Male",0,2,0,1,"1089",3,"jan 13_5","R_1EZFQZuzcx1lj7e",-1,0
"3546",0,"T",7,5,34,"Male",3,0,0,1,"779",3.3,"jan 13_5","R_1kTfWZMYMj6vvPv",0,0
"3547",0,"CND",4,0,61,"Male",0,1,0,0,"1057",2.1,"jan 13_5","R_2YLNxkKi8x9MqfA",0,0
"3548",0,"T",6,2,57,"Male",0,0,0,0,"1821",4.5,"jan 13_5","R_1H6HBxv6GGTwjug",0,0
"3549",0,"T",5,3,42,"Male",0,3,0,0,"1391",4.8,"jan 13_5","R_9Hcp1jRq9t7PEpX",2,0
"3550",0,"T",5,1,64,"Female",0,1,0,0,"2268",2.9,"jan 13_5","R_1fZUu0wdA9PvkoZ",2,0
"3551",0,"T",7,4,50,"Female",3,0,0,1,"818",3.9,"jan 13_5","R_2A0ZMTgZ9umb4bi",-2,0
"3552",0,"T",5,3,62,"Female",1,2,0,0,"1094",3.2,"jan 13_5","R_3fGLNNrD4vhc0NG",1,0
"3553",0,"T",7,3,38,"Female",0,1,0,0,"1064",4.3,"jan 13_5","R_2sZKuh85UnzMILU",1,0
"3554",0,"CND",4,4,39,"Female",0,3,0,0,"1132",2.2,"jan 13_5","R_2wHwicEGQREapR1",0,0
"3555",0,"T",7,4,69,"Female",1,2,0,1,"1072",4.4,"jan 13_5","R_9ZI62uT06ZlhsWZ",1,0
"3556",0,"T",7,3,65,"Female",3,3,0,0,"876",5,"jan 13_5","R_W3DCXLGMZ8CNJDz",-2,0
"3557",0,"T",7,3,49,"Female",1,3,0,1,"1315",4.4,"jan 13_5","R_3MDJE0o1rwuCCHr",-1,0
"3558",0,"T",5,3,61,"Female",1,0,0,0,"1450",3.2,"jan 13_5","R_b1ncrWBt1POlARz",0,0
"3559",0,"T",7,2,71,"Female",1,3,0,1,"1506",4.1,"jan 13_5","R_XiYl81kTTA4jkaZ",0,0
"3560",0,"T",7,2,69,"Female",1,2,NA,0,"1719",1.5,"jan 13_5","R_2RP2JKJYol6DVbg",NA,0
"3561",0,"T",4,3,53,"Female",2,2,0,0,"710",3.3,"jan 13_5","R_3hmE0bAixfAAKbH",1,0
"3562",0,"T",7,1,72,"Female",1,3,0,1,"2004",3.3,"jan 13_5","R_3nBOdVWo0i7Gsri",3,0
"3563",0,"T",7,2,72,"Female",1,0,0,1,"2421",2.6,"jan 13_5","R_2wB6NhyFBxGtUUR",-2,0
"3564",0,"CND",6,0,51,"Female",0,0,0,0,"3056",2.1,"jan 13_5","R_24vG8EBCTP3YbrQ",-2,0
"3565",0,"T",6,4,35,"Female",2,1,0,0,"5380",4.1,"jan 13_5","R_O9lh300uSFbj0Rj",1,0
"3566",0,"FM",4,1,42,"Male",1,1,0,1,"711",5,"jan 14_1","R_3iDWYMCDVZenzQS",-3,0
"3567",0,"CND",7,1,28,"Female",0,2,0,0,"798",3.3,"jan 14_1","R_3PIfNJDGPmUpzcQ",0,0
"3568",0,"FM",4,4,39,"Male",1,0,0,0,"976",2.2,"jan 14_1","R_9oSdjx4WIci3e2B",0,0
"3569",0,"T",6,1,23,"Male",1,2,0,0,"1012",4.6,"jan 14_1","R_2CHtT4TK8eZwv9q",-1,0
"3570",0,"CND",3,1,56,"Female",1,2,0,0,"1160",4.1,"jan 14_1","R_3fCcZhwqC59hgKR",0,0
"3571",0,"FM",3,4,34,"Male",1,2,0,0,"995",4.2,"jan 14_1","R_8crfgS3pLJnmBPj",-3,0
"3572",0,"T",7,1,22,"Female",0,1,0,0,"1990",5,"jan 14_1","R_28YBwqn0l6j4jFi",0,0
"3573",0,"T",6,1,81,"Female",3,2,0,0,"1365",2.1,"jan 14_1","R_1eUGkk3ZSiud4lH",-2,0
"3574",0,"CND",4,1,54,"Female",0,0,0,0,"988",2.8,"jan 14_1","R_1lzX5vpH1tEajjG",0,0
"3575",0,"T",7,1,67,"Male",0,3,0,1,"2239",2,"jan 14_1","R_ukKoApexteuaEWB",-2,0
"3576",0,"FM",3,0,45,"Female",0,0,0,0,"1741",3.9,"jan 14_1","R_2Tt4LiCvbY5l52C",0,0
"3577",0,"T",5,1,56,"Male",0,0,0,0,"768",3.9,"jan 14_1","R_2tyxPdGLtEIPATa",0,0
"3578",0,"FM",4,3,53,"Female",0,1,0,0,"1072",4.1,"jan 14_1","R_1Fm7YwN2Osa52uE",-2,0
"3579",0,"T",6,1,78,"Female",0,0,0,0,"2134",1.5,"jan 14_1","R_3lS4NQSOOhtS5XU",-1,0
"3580",0,"T",3,1,39,"Female",0,2,1,1,"440",2,"jan 14_1","R_1pzJEpScGmu1SeN",2,0
"3581",0,"FM",5,4,30,"Male",3,2,0,1,"704",3.7,"jan 14_1","R_rj7YYiSYZJf0xlT",0,0
"3582",0,"T",6,1,59,"Female",0,3,1,0,"1116",3.7,"jan 14_1","R_3fcSZno4ycQ1x3j",2,0
"3583",0,"CND",4,1,47,"Female",0,0,NA,0,"1209",3.6,"jan 14_1","R_2fJyhJNSIKTLWVn",NA,0
"3584",0,"CND",4,1,52,"Female",0,1,1,0,"1111",2.8,"jan 14_1","R_AM6KsqaL7nMbGMh",3,0
"3585",0,"CND",4,1,34,"Male",0,3,0,0,"864",4,"jan 14_1","R_1dKr8phEYUL44v6",0,0
"3586",0,"CND",2,5,38,"Male",3,2,0,0,"892",4.9,"jan 14_1","R_2CoWqKhFONsowO5",-2,0
"3587",0,"CND",5,1,29,"Female",1,2,1,0,"604",4.2,"jan 14_1","R_3s5OFZzYBjyyJ8v",1,0
"3588",0,"T",5,2,34,"Female",0,3,0,0,"1312",4.8,"jan 14_1","R_3F5tzFdEg4FSI2D",0,0
"3589",0,"CND",5,2,45,"Male",1,0,0,0,"594",4.8,"jan 14_1","R_12nlVwCAosIoQ33",0,0
"3590",0,"CND",4,1,63,"Male",0,2,NA,0,"1123",1.7,"jan 14_1","R_1pWnUUahQ9DFdIS",NA,0
"3591",0,"CND",3,0,33,"Female",0,3,NA,0,"1774",2.6,"jan 14_1","R_3oQHBqPWcXzQfU9",NA,0
"3592",0,"CND",4,3,38,"Male",1,2,1,0,"1660",3.3,"jan 14_1","R_yJWWZefeKiUN3O1",2,0
"3593",0,"T",6,1,31,"Male",0,3,1,0,"2505",3.9,"jan 14_1","R_1g0iaqeXpSXfl9h",2,0
"3594",0,"T",6,1,59,"Female",1,1,0,1,"3534",2.2,"jan 14_1","R_3JJfgJn2PhQb0ah",0,0
"3595",0,"FM",3,4,42,"Male",3,1,0,0,"3965",4,"jan 14_1","R_3EF0XDqUgCkSDWG",0,0
"3596",0,"FM",3,4,55,"Female",3,2,0,0,"469",3.9,"jan 14_1","R_bwJzHR7X2eA2R4B",0,0
"3597",0,"FM",2,4,67,"Female",3,1,1,0,"705",3.7,"jan 14_1","R_1rv3DN1Mx149To7",1,0
"3598",0,"FM",1,3,50,"Female",3,3,0,0,"856",4.1,"jan 14_1","R_3kLG6IJwRhYFBHB",-1,0
"3599",0,"FM",3,2,23,"Female",1,2,0,0,"807",4.8,"jan 14_1","R_6AnVfSDj9pFjt1n",-1,0
"3600",0,"T",4,4,35,"Female",2,3,0,0,"1005",3.6,"jan 14_1","R_2X4cR98RdLdXhJk",-2,0
"3601",0,"CND",4,2,53,"Female",0,3,1,0,"1200",2,"jan 14_1","R_22PpMbH87132XlX",1,0
"3602",0,"CND",4,2,45,"Female",0,0,0,0,"1056",3.4,"jan 14_1","R_3Dj7eyZwfyTHkyr",-2,0
"3603",0,"T",7,2,40,"Female",1,1,1,0,"1150",2.9,"jan 14_1","R_3OjoIges814fWIE",1,0
"3604",0,"T",4,2,40,"Female",0,1,0,1,"1480",4,"jan 14_1","R_12KcfkaD6KskMj9",-1,0
"3605",0,"T",6,3,64,"Female",2,2,0,1,"1633",4.6,"jan 14_1","R_1DMSCcTNUkTrnUu",0,0
"3606",0,"FM",3,3,32,"Female",0,0,0,0,"1554",4,"jan 14_1","R_AptihTXPY5jUueR",-1,0
"3607",0,"T",3,4,67,"Female",2,3,0,0,"1547",4.2,"jan 14_1","R_2ebrNyFfIrf3pCH",0,0
"3608",0,"FM",4,4,41,"Female",1,3,1,0,"1670",2.7,"jan 14_1","R_32WwDn8n1E1I3S2",2,0
"3609",0,"FM",3,3,78,"Female",1,2,1,0,"2827",2.6,"jan 14_1","R_3mlBGjoSb3RVaHo",2,0
"3610",0,"T",4,2,43,"Female",0,3,0,0,"3054",3.8,"jan 14_1","R_2YPr95IZCt5YKcp",0,0
"3611",0,"T",6,3,45,"Female",1,2,0,0,"2863",4.6,"jan 14_1","R_1rPqT5lSoy8CkCe",-2,0
"3612",0,"CND",4,3,30,"Female",1,1,0,0,"2859",4.1,"jan 14_1","R_zeQRDAnBiePsQBb",0,0
"3613",0,"T",5,4,55,"Female",1,0,NA,0,"44442",2.7,"jan 14_1","R_2pLuxW81a529muV",NA,0
"3614",0,"T",7,0,63,"Female",1,2,0,1,"817",2.3,"jan 14_3","R_WpzIlF89mZyK7hn",0,0
"3615",0,"T",5,2,25,"Male",1,0,0,0,"1166",4,"jan 14_3","R_2z5ReVt6F9fUqr5",-2,0
"3616",0,"T",6,3,42,"Male",0,2,0,1,"908",4.5,"jan 14_3","R_UXUfMnMuzyMZh29",-1,0
"3617",0,"T",6,3,49,"Male",1,2,0,1,"1074",5,"jan 14_3","R_1pEEyLjOAXsTF3N",3,0
"3618",0,"T",5,3,37,"Male",1,3,0,0,"2181",3.6,"jan 14_3","R_7WLqhtKulkTNNsJ",2,0
"3619",0,"T",4,0,47,"Female",0,2,NA,0,"1748",2.4,"jan 14_3","R_1lsKBMDNDo17Mfo",NA,0
"3620",0,"T",4,1,50,"Female",1,2,0,0,"2370",3.5,"jan 14_3","R_3oZzo1nYbrHimyi",3,0
"3621",0,"T",6,3,31,"Male",0,0,NA,0,"4513",3.8,"jan 14_3","R_3pfLO3xpuZK9DOY",NA,0
"3622",0,"T",6,1,66,"Male",0,2,0,1,"1205",1,"jan 14_3","R_0ilm8GyerAgVl2p",1,0
"3623",0,"CND",3,1,60,"Male",1,0,0,0,"634",1.9,"jan 14_3","R_214EplEijxrmw3P",0,0
"3624",0,"T",6,1,53,"Female",0,2,0,1,"732",3.8,"jan 14_3","R_1GUg2CW1dbg71DJ",-3,0
"3625",0,"T",7,1,65,"Male",1,0,0,1,"2143",3.6,"jan 14_3","R_3PcuyirytTbCOU7",-2,0
"3626",0,"CND",5,4,36,"Male",1,0,0,0,"4351",3.5,"jan 14_3","R_VKERUqOQbq3APJv",1,0
"3627",0,"CND",5,1,74,"Male",0,2,0,0,"1884",1.3,"jan 14_3","R_3kCgPmnKrkH4uiD",1,0
"3628",0,"T",6,1,42,"Male",0,0,0,0,"16668",3.7,"jan 14_3","R_3ffVBpCona9CmHh",0,0
"3629",0,"CND",2,0,29,"Female",0,2,0,0,"568",2.6,"jan 14_3","R_1hNj4FhkB5ZU31b",0,0
"3630",0,"T",7,1,68,"Female",0,1,0,0,"1617",3.2,"jan 14_3","R_2EF3OScKPfPQC59",2,0
"3631",0,"T",7,1,22,"Female",0,0,0,1,"425",2.6,"jan 14_3","R_3EFjWtGo4OHtse5",3,0
"3632",0,"T",6,1,67,"Male",0,2,0,0,"2321",3.8,"jan 14_3","R_BDLHiCRd2bSEiCB",2,0
"3633",0,"CND",6,4,30,"Male",1,2,0,0,"758",4.9,"jan 14_3","R_1g1ImqJs6xhUSo8",0,0
"3634",0,"FM",4,1,29,"Male",0,1,0,0,"1343",2.3,"jan 14_3","R_2njDXY0gZsdZx97",1,0
"3635",0,"T",7,2,33,"Male",1,2,0,0,"611",4.2,"jan 14_3","R_3KDCRPWdXdWYuO1",-2,0
"3636",0,"T",6,2,51,"Male",2,2,0,0,"592",4,"jan 14_3","R_1GH5cegKtsy25JH",2,0
"3637",0,"CND",3,2,39,"Female",0,1,0,0,"1462",3.5,"jan 14_3","R_1odvG7Go6aziGRY",0,0
"3638",0,"FM",3,5,38,"Male",3,2,0,0,"1240",5,"jan 14_3","R_2yla5gSWAG29cwP",-2,0
"3639",0,"CND",3,1,53,"Female",0,1,0,1,"1228",2.7,"jan 14_3","R_2YLO8gKfvyZfFkx",0,0
"3640",0,"CND",4,1,29,"Female",0,2,0,0,"1348",3,"jan 14_3","R_3QDm7lCQ1ZA2CSm",-1,0
"3641",0,"T",4,1,62,"Male",1,1,0,0,"2410",1.4,"jan 14_3","R_1hGYfiJurC1VTR3",1,0
"3642",0,"CND",4,3,27,"Male",0,3,0,0,"1127",3.7,"jan 14_3","R_tYuzbVrTzWRUIWl",0,0
"3643",0,"CND",2,4,30,"Female",1,1,0,0,"1124",4.6,"jan 14_3","R_9NQJ6USrgJSZof7",-2,0
"3644",0,"FM",4,4,38,"Female",1,0,0,1,"1369",2.9,"jan 14_3","R_338d4qIY6dKPM3F",1,0
"3645",0,"CND",5,5,54,"Female",3,2,0,1,"1284",4.1,"jan 14_3","R_3PZ7Of1EK4LeE9X",0,0
"3646",0,"T",4,1,51,"Female",0,1,NA,1,"1557",2.4,"jan 14_3","R_2drQUe0GQ2P37Me",NA,0
"3647",0,"T",5,4,42,"Female",3,1,0,1,"1010",2.8,"jan 14_3","R_2dg2bg1WKSRNKId",0,0
"3648",0,"T",5,3,55,"Female",2,3,0,0,"1667",3.6,"jan 14_3","R_1GCwNWn2Uj9p9Gj",1,0
"3649",0,"T",7,2,32,"Female",0,2,0,0,"1049",4.9,"jan 14_3","R_zVyKHqoTnvdfIch",0,0
"3650",0,"T",7,1,63,"Female",3,3,0,1,"2132",4,"jan 14_3","R_1LMat0Qkz7DP8ib",1,0
"3651",0,"FM",1,3,26,"Female",0,1,0,1,"3432",4.5,"jan 14_3","R_1MNfxOnlyjnMtxb",-3,0
"3652",0,"FM",4,2,29,"Female",0,1,0,0,"474",1.7,"jan 14_4","R_3LXrzIrLF5LTULx",0,0
"3653",0,"CND",4,5,40,"Male",3,1,0,0,"609",5,"jan 14_4","R_2TUe3v6m7wuWSRA",-2,0
"3654",0,"T",6,1,44,"Male",0,3,0,0,"946",3.6,"jan 14_4","R_eK81d6GrYRZeFDb",1,0
"3655",0,"CND",4,3,31,"Female",2,0,0,0,"1176",4.2,"jan 14_4","R_2OOVTmSQ5CWJIls",1,0
"3656",0,"T",4,1,55,"Male",0,2,0,1,"1115",2.6,"jan 14_4","R_3dXm6TvlP4ey3ly",0,0
"3657",0,"T",5,3,46,"Male",2,0,0,0,"1095",4,"jan 14_4","R_Tt0eddoszGeKddn",2,0
"3658",0,"CND",4,5,20,"Male",3,0,0,0,"457",4.6,"jan 14_4","R_ddtCLdDZH6uenW9",0,0
"3659",0,"T",7,1,44,"Male",0,2,0,1,"1014",4.4,"jan 14_4","R_1rlB62rRfrIu4aI",0,0
"3660",0,"T",7,4,36,"Male",1,3,0,0,"2046",4.6,"jan 14_4","R_3n2btTRL9cq0QSV",0,0
"3661",0,"T",7,3,45,"Male",2,1,0,0,"1525",5,"jan 14_4","R_30vsGLOlNYRBXGX",-3,0
"3662",0,"T",7,1,69,"Female",1,2,0,0,"2364",2,"jan 14_4","R_2YfgF8tgkkx4ryv",2,0
"3663",0,"T",7,0,33,"Male",0,3,0,0,"2592",4.6,"jan 14_4","R_3lEtp6RdsV0IYH6",-3,0
"3664",0,"CND",4,1,64,"Female",0,2,0,0,"1722",2.4,"jan 14_4","R_1Nq4Bjk0u52WbFT",0,0
"3665",0,"T",7,1,68,"Female",0,1,0,1,"1450",1.9,"jan 14_4","R_2EmYiU1dSABdvqM",2,0
"3666",0,"T",7,1,71,"Male",1,2,0,1,"2208",4.1,"jan 14_4","R_ZBQSetrBbATVSJX",3,0
"3667",0,"CND",6,1,68,"Female",0,0,0,0,"22121",3.7,"jan 14_4","R_URvGL6luYezU6DD",0,0
"3668",0,"FM",4,3,41,"Male",0,1,0,0,"507",4.4,"jan 14_4","R_1QKh58ea7yah8fL",0,0
"3669",0,"CND",4,1,45,"Male",1,0,0,0,"532",4.2,"jan 14_4","R_6gLJxU7y0MZWpgt",-3,0
"3670",0,"T",6,3,40,"Male",1,2,0,1,"1031",4.8,"jan 14_4","R_3HSuc7yWdcJDO1j",0,0
"3671",0,"T",4,1,56,"Female",0,0,0,0,"904",1.2,"jan 14_4","R_1DITfiI9rnMSyv9",0,0
"3672",0,"T",6,1,18,"Male",1,4,0,1,"745",4.2,"jan 14_4","R_usosHo82pzhC7Lz",0,0
"3673",0,"CND",4,1,48,"Female",3,1,0,0,"950",3.2,"jan 14_4","R_vHnZYoBMdmW86Pf",0,0
"3674",0,"CND",4,1,56,"Female",2,1,0,0,"1115",4.6,"jan 14_4","R_216f7uOAkB21K0w",0,0
"3675",0,"T",7,1,44,"Female",1,0,0,1,"942",5,"jan 14_4","R_zd1Q227ZQ2CgHrb",2,0
"3676",0,"T",7,3,50,"Male",1,2,0,1,"1538",4.8,"jan 14_4","R_PCISvJ0fOJ3gOeB",-1,0
"3677",0,"T",7,4,50,"Male",1,4,0,1,"1246",4.6,"jan 14_4","R_1lfzmhsVcw4xFwi",-1,0
"3678",0,"T",6,1,62,"Female",1,2,0,0,"1450",2.5,"jan 14_4","R_25SkAxreCPGEkAP",-2,0
"3679",0,"FM",4,3,48,"Male",3,2,0,0,"1939",4,"jan 14_4","R_1rvmvEIN8iW1wxr",-2,0
"3680",0,"T",7,3,35,"Female",1,2,0,1,"589",3.6,"jan 14_4","R_ex4oVNxOh4VlfqN",3,0
"3681",0,"CND",4,3,25,"Female",0,1,0,0,"806",4.9,"jan 14_4","R_1mQ2xohhbmZaMMO",-2,0
"3682",0,"T",7,3,30,"Female",0,0,0,1,"745",3.3,"jan 14_4","R_2yjVKtQ4Jo7SQCP",1,0
"3683",0,"T",6,3,55,"Female",0,2,0,0,"1072",3.7,"jan 14_4","R_1nZ8bUN5Dg2t0nA",1,0
"3684",0,"T",7,3,27,"Female",0,3,0,1,"1170",4.2,"jan 14_4","R_28zzratBxM3TEGi",0,0
"3685",0,"T",7,1,43,"Female",1,2,0,1,"1040",3.8,"jan 14_4","R_1rDk3hSnXSD7vPZ",0,0
"3686",0,"T",7,4,27,"Female",0,0,0,1,"1197",3.6,"jan 14_4","R_3g56H9KweQCFqCf",0,0
"3687",0,"T",4,4,56,"Female",2,3,0,1,"1498",4,"jan 14_4","R_2f0vUvjGY6R0fdY",2,0
"3688",0,"T",6,3,64,"Female",2,0,0,1,"1402",1.4,"jan 14_4","R_2SwzZ2O0lAqMubZ",0,0
"3689",0,"T",7,2,63,"Female",1,1,0,0,"1678",3.8,"jan 14_4","R_2uCJMhx8IJ9GyY3",2,0
"3690",0,"T",7,5,45,"Female",1,4,0,1,"2072",4.4,"jan 14_4","R_aV6itqjUcgBbfK9",1,0
"3691",0,"T",7,4,56,"Female",1,2,0,0,"13694",3.9,"jan 14_4","R_1NCvcwIBhMF4GHT",-1,0
"3692",0,"CND",5,1,37,"Female",0,0,NA,0,"931",2.7,"jan 14_5","R_3HLbD2kyDhKX1jq",NA,0
"3693",0,"T",7,4,35,"Male",1,2,0,0,"1259",4.7,"jan 14_5","R_2VmqImKda1muzS5",-2,0
"3694",0,"T",2,1,55,"Female",1,2,0,0,"797",3.6,"jan 14_5","R_3Dhb5TGmCFPCAmk",2,0
"3695",0,"CND",4,2,50,"Female",2,0,0,0,"878",2.5,"jan 14_5","R_VOy2U06uigZrgDT",0,0
"3696",0,"T",6,1,71,"Female",0,0,0,0,"1376",3.2,"jan 14_5","R_1q2O2NRUw4AJORn",2,0
"3697",0,"T",7,3,50,"Male",0,2,0,0,"1091",5,"jan 14_5","R_1esZzZrT8oOrxSx",0,0
"3698",0,"CND",1,1,40,"Male",1,1,NA,0,"1841",1.9,"jan 14_5","R_1jQaPO7UDuQxMtM",NA,0
"3699",0,"T",7,4,39,"Male",2,2,0,0,"1012",4.1,"jan 14_5","R_32KNBvU96BSxFxv",-1,0
"3700",0,"FM",1,1,61,"Male",0,3,0,0,"1798",5,"jan 14_5","R_2uJ45ZiuD99ayg8",0,0
"3701",0,"T",6,2,34,"Male",0,0,0,1,"504",1.4,"jan 14_5","R_2SCwvWcxxK2czzT",-3,0
"3702",0,"T",6,1,36,"Female",0,2,NA,0,"4025",3.4,"jan 14_5","R_1IuQ78lgyUZLlA8",NA,0
"3703",0,"T",4,2,31,"Male",0,2,0,0,"409",4.6,"jan 14_5","R_1dAmD5ONhTUd6Xv",-2,0
"3704",0,"T",6,2,28,"Female",1,0,0,1,"540",3.8,"jan 14_5","R_sESEEFEDBzcsZhf",-2,0
"3705",0,"T",7,1,20,"Female",0,2,0,0,"978",3,"jan 14_5","R_XEW80adswo5FYyJ",1,0
"3706",0,"T",7,2,40,"Male",1,1,0,1,"1148",5,"jan 14_5","R_2VD3655NQnXJ5rk",-3,0
"3707",0,"CND",4,1,60,"Female",3,2,0,0,"949",3.4,"jan 14_5","R_UrTtTS5djjPbz4B",2,0
"3708",0,"T",7,3,43,"Male",0,2,0,0,"1075",4.8,"jan 14_5","R_pQshHO1DygOw3Op",-3,0
"3709",0,"T",6,1,60,"Female",0,0,0,0,"1474",3,"jan 14_5","R_OQ0b2pUsPMURUsx",-2,0
"3710",0,"T",6,1,63,"Female",1,2,0,0,"1185",4.4,"jan 14_5","R_2f6vkvsJFuTJBtF",3,0
"3711",0,"T",6,2,46,"Male",0,1,0,0,"1477",5,"jan 14_5","R_2U9hNqX9qKRATuz",2,0
"3712",0,"CND",5,1,44,"Male",2,3,0,0,"2019",5,"jan 14_5","R_1g2rOC9rvzQReJc",0,0
"3713",0,"T",7,1,48,"Male",0,3,0,0,"2857",4.7,"jan 14_5","R_3Dow98AApYVHaQs",3,0
"3714",0,"T",7,1,51,"Female",0,2,0,0,"2929",3.3,"jan 14_5","R_3M6cOLt7zxt5u33",-2,0
"3715",0,"T",6,2,56,"Female",1,2,0,0,"931",4.6,"jan 14_5","R_2ccm64wzi6bt4DF",-2,0
"3716",0,"T",4,1,20,"Female",1,2,0,0,"901",4.1,"jan 14_5","R_3Rl3mtI9Z2Butmr",0,0
"3717",0,"T",7,3,44,"Female",0,0,0,1,"1231",2,"jan 14_5","R_1rPLvGOViIOEdDg",-2,0
"3718",0,"T",6,3,37,"Female",0,1,0,0,"895",4.9,"jan 14_5","R_yqlXGcqBYMzPubD",2,0
"3719",0,"T",7,2,74,"Female",2,2,0,1,"1238",4.5,"jan 14_5","R_8A2xnuXmqZrcX5f",-2,0
"3720",0,"CND",7,3,32,"Female",3,2,0,0,"902",4.3,"jan 14_5","R_1JPZTgoXHQFaXoV",2,0
"3721",0,"T",6,2,61,"Female",1,1,0,0,"1456",4.6,"jan 14_5","R_2y8TbI5EbBXASDj",-3,0
"3722",0,"T",7,1,57,"Female",0,0,0,0,"1835",3.6,"jan 14_5","R_1myDAJGM8LPhmfq",1,0
"3723",0,"T",6,3,32,"Female",1,3,0,0,"1010",2.6,"jan 14_5","R_507Gm5gnvH7pwKR",-1,0
"3724",0,"CND",7,3,28,"Female",1,2,0,0,"1122",3.6,"jan 14_5","R_1K11lQK9FZqkIq2",0,0
"3725",0,"CND",4,4,32,"Female",1,1,0,0,"4890",3.4,"jan 14_5","R_1LtITMG606x3OW1",-2,0
"3726",0,"T",6,3,63,"Female",0,1,0,0,"6353",4.5,"jan 14_5","R_cYHEz6brOYthBkJ",0,0
"3727",0,"CND",5,3,39,"Male",1,2,0,0,"483",3,"jan 15_2","R_AMMg3c7UeZj28Cd",1,0
"3728",0,"FM",3,4,40,"Male",1,1,0,0,"588",4.4,"jan 15_2","R_vZgcZVv7nj0LfnH",2,0
"3729",0,"FM",1,1,32,"Female",0,2,0,0,"892",4.2,"jan 15_2","R_1n3JXNkHNL35CKn",3,0
"3730",0,"CND",3,3,40,"Male",3,2,0,0,"584",4.2,"jan 15_2","R_11d98RTRuTlVLuI",2,0
"3731",0,"FM",1,1,38,"Male",1,0,0,0,"1152",3.2,"jan 15_2","R_2wi4AG7fYDcg4YG",3,0
"3732",0,"CND",4,1,65,"Female",0,0,0,0,"613",1.8,"jan 15_2","R_1FnQfUVXhrHz169",3,0
"3733",0,"CND",4,3,49,"Male",1,1,0,0,"783",3,"jan 15_2","R_3fPqQWFLicKDQ3O",2,0
"3734",0,"FM",3,3,32,"Male",2,3,0,0,"2105",4.3,"jan 15_2","R_2adp06U8zEP4SE9",1,0
"3735",0,"T",6,1,33,"Female",0,1,0,0,"1437",2.6,"jan 15_2","R_2zvuQ3JuG3buiVE",0,0
"3736",0,"T",5,1,45,"Male",0,1,0,0,"1753",2.5,"jan 15_2","R_2fiEgFcqybT5Alg",0,0
"3737",0,"FM",1,1,68,"Female",2,2,0,1,"1759",5,"jan 15_2","R_vfpLpWgxZesAzxT",2,0
"3738",0,"FM",1,1,44,"Female",0,2,0,0,"1344",2,"jan 15_2","R_RWWXVPfmG3ntnqh",0,0
"3739",0,"T",6,1,65,"Male",1,1,0,1,"1960",2.7,"jan 15_2","R_VRc2CIvRugxyAEx",1,0
"3740",0,"CND",4,3,37,"Male",2,1,0,0,"809",4.9,"jan 15_2","R_vNShHStpSWo2GHv",0,0
"3741",0,"CND",4,1,35,"Male",0,0,0,0,"1352",4.6,"jan 15_2","R_1LHYOkjMWKOIDpt",0,0
